Document Id,Event-Event Pair,Found,Found_Pair
8_9ecbplus.xml_8,cuts_143_147--saving_157_163,1,1.0
8_9ecbplus.xml_8,cuts_143_147--bankruptcy_181_191,1,1.0
8_9ecbplus.xml_8,took_to_the_streets_97_116-r-protest_120_127,1,1.0
8_9ecbplus.xml_8,died_13_17-r-went_up_in_flames_38_55,1,1.0
8_6ecbplus.xml_1,dead_33_37-r-burning_55_62,1,1.0
8_6ecbplus.xml_1,burning_55_62-r-battle_100_106,1,1.0
8_6ecbplus.xml_4,march_204_209-r-strike_309_315,1,1.0
8_6ecbplus.xml_4,march_19_24-r-strike_59_65,1,1.0
8_6ecbplus.xml_13,under_pressure_67_81-r-events_89_95,1,1.0
8_6ecbplus.xml_13,under_pressure_67_81--break_136_141,1,1.0
8_6ecbplus.xml_13,fire_172_176--death_236_241,1,1.0
8_6ecbplus.xml_16,death_17_22--clashes_75_82,1,1.0
8_6ecbplus.xml_16,clashes_75_82-r-gathered_143_151,1,1.0
8_7ecbplus.xml_1,dead_2_6-r-torch_24_29,1,1.0
8_7ecbplus.xml_3,strike_118_124-r-cuts_170_174,1,1.0
8_7ecbplus.xml_4,storm_25_30-r-protest_109_116,1,1.0
8_7ecbplus.xml_4,threw_55_60-r-protest_109_116,1,1.0
8_7ecbplus.xml_4,torched_88_95-r-protest_109_116,1,1.0
8_7ecbplus.xml_4,protest_109_116-r-raise_166_171,1,1.0
8_7ecbplus.xml_4,raise_166_171--bailout_222_229,1,1.0
8_7ecbplus.xml_5,hurled_14_20--killed_71_77,1,1.0
8_7ecbplus.xml_5,killed_71_77-r-caught_107_113,1,1.0
8_7ecbplus.xml_5,hurled_14_20--inferno_131_138,1,1.0
8_8ecbplus.xml_1,march_23_28--violence_39_47,1,1.0
8_8ecbplus.xml_1,violence_39_47--dead_52_56,1,1.0
8_8ecbplus.xml_3,killed_51_57-r-threw_119_124,1,1.0
8_8ecbplus.xml_3,protesting_70_80--threw_119_124,1,1.0
8_8ecbplus.xml_3,protesting_70_80-r-measures_110_118,1,1.0
8_8ecbplus.xml_4,took_to_the_streets_57_76--clashed_95_102,1,1.0
8_8ecbplus.xml_4,clashed_95_102--responded_134_143,1,1.0
8_8ecbplus.xml_7,choked_99_105-r-tossed_205_211,1,1.0
8_8ecbplus.xml_7,broke_132_137--tossed_205_211,1,1.0
8_8ecbplus.xml_16,storm_20_25--pushed_back_46_57,1,1.0
8_10ecbplus.xml_3,DIED_18_22-r-BLAZE_28_33,1,1.0
8_10ecbplus.xml_4,fire_4_8-r-hurled_36_42,1,1.0
8_10ecbplus.xml_6,trapped_10_17-r-flee_69_73,1,1.0
8_10ecbplus.xml_6,flee_69_73-r-fire_78_82,1,1.0
8_2ecbplus.xml_1,hits_19_23-r-riots_42_47,1,1.0
8_2ecbplus.xml_3,fought_90_96-r-battles_105_112,1,1.0
8_2ecbplus.xml_3,striking_118_126-r-cuts_163_167,1,1.0
8_2ecbplus.xml_3,furious_138_145-r-cuts_163_167,1,1.0
8_2ecbplus.xml_3,cuts_163_167--avert_180_185,1,1.0
8_2ecbplus.xml_3,attack_14_20--killed_41_47,1,1.0
8_2ecbplus.xml_4,hurled_14_20-r-rioting_174_181,1,1.0
8_2ecbplus.xml_4,storm_122_127-r-rioting_174_181,1,1.0
8_2ecbplus.xml_4,strike_158_164--rioting_174_181,1,1.0
8_2ecbplus.xml_5,caught_fire_76_87-r-threw_121_126,1,1.0
8_2ecbplus.xml_5,caught_fire_76_87-r-broke_102_107,1,1.0
8_2ecbplus.xml_8,caught_fire_59_70-r-attacks_92_99,1,1.0
8_2ecbplus.xml_8,attacks_92_99-r-protests_122_130,1,1.0
8_2ecbplus.xml_5,died_34_38-r-caught_fire_76_87,1,1.0
8_5ecbplus.xml_1,Killed_6_12-r-Fire_28_32,1,1.0
8_5ecbplus.xml_1,Fire_28_32-r-Strike_38_44,1,1.0
8_5ecbplus.xml_3,set_fire_47_55-r-strike_96_102,1,1.0
8_5ecbplus.xml_3,strike_96_102-r-cuts_125_129,1,1.0
8_5ecbplus.xml_3,cuts_125_129--rescuing_139_147,1,1.0
8_5ecbplus.xml_4,clashed_13_20-r-joined_83_89,1,1.0
8_5ecbplus.xml_4,clashed_13_20-r-walkout_102_109,1,1.0
8_5ecbplus.xml_5,went_up_in_flames_77_94-r-threw_113_118,1,1.0
8_5ecbplus.xml_11,strike_12_18-r-protest_35_42,1,1.0
8_5ecbplus.xml_14,launched_15_23--responded_69_78,1,1.0
8_5ecbplus.xml_15,Violence_0_8-r-demonstrations_95_109,1,1.0
8_5ecbplus.xml_3,died_18_22-r-set_fire_47_55,1,1.0
8_5ecbplus.xml_5,killed_52_58-r-went_up_in_flames_77_94,1,1.0
8_4ecbplus.xml_1,dead_6_10-r-hits_29_33,1,1.0
8_4ecbplus.xml_1,hits_29_33-r-riots_52_57,1,1.0
8_4ecbplus.xml_2,fought_83_89-r-battles_98_105,1,1.0
8_4ecbplus.xml_2,battles_98_105-r-striking_111_119,1,1.0
8_4ecbplus.xml_2,furious_131_138-r-cuts_158_162,1,1.0
8_4ecbplus.xml_2,cuts_158_162--avoid_175_180,1,1.0
8_4ecbplus.xml_2,striking_111_119-r-furious_131_138,1,1.0
8_4ecbplus.xml_4,storm_25_30-r-rioting_60_67,1,1.0
8_4ecbplus.xml_5,killed_63_69-r-attack_89_95,1,1.0
8_4ecbplus.xml_2,attack_14_20--left_dead_41_72,1,1.0
8_4ecbplus.xml_3,hurled_14_20--setting_ablaze_82_134,1,1.0
8_3ecbplus.xml_1,die_6_9-r-riots_31_36,1,1.0
8_3ecbplus.xml_3,Riots_0_5--dead_64_68,1,1.0
8_3ecbplus.xml_3,Riots_0_5--storm_148_153,1,1.0
8_3ecbplus.xml_3,Riots_0_5--hurled_167_173,1,1.0
8_3ecbplus.xml_3,Riots_0_5--torched_206_213,1,1.0
8_3ecbplus.xml_5,strike_64_70-r-protest_74_81,1,1.0
8_3ecbplus.xml_5,protest_74_81-r-cuts_116_120,1,1.0
8_3ecbplus.xml_5,cuts_116_120--defaulting_292_302,1,1.0
8_3ecbplus.xml_26,extinguished_13_25-r-blazes_26_32,1,1.0
8_3ecbplus.xml_27,injured_27_34-r-riots_42_47,1,1.0
8_3ecbplus.xml_6,died_43_47-r-set_on_fire_68_90,1,1.0
8_11ecbplus.xml_2,vote_30_34-r-cuts_48_52,1,1.0
8_11ecbplus.xml_2,vote_30_34-r-reforms_57_64,1,1.0
8_11ecbplus.xml_2,cuts_48_52-r-address_95_102,1,1.0
8_11ecbplus.xml_2,reforms_57_64-r-address_95_102,1,1.0
8_11ecbplus.xml_2,cuts_48_52-r-crisis_127_133,1,1.0
8_11ecbplus.xml_2,reforms_57_64-r-crisis_127_133,1,1.0
8_11ecbplus.xml_3,died_40_44-r-attack_62_68,1,1.0
8_11ecbplus.xml_3,demonstrations_72_86-r-measures_114_122,1,1.0
8_11ecbplus.xml_3,attack_62_68-r-violent_130_137,1,1.0
8_11ecbplus.xml_3,demonstrations_72_86--violent_130_137,1,1.0
30_11ecbplus.xml_1,problems_13_21--resolved_34_42,1,1.0
30_11ecbplus.xml_10,repair_33_44-r-problems_60_68,1,1.0
30_11ecbplus.xml_13,call_-_out_41_51--mobilization_56_68,1,1.0
30_11ecbplus.xml_14,outage_5_11--affected_22_30,1,1.0
30_11ecbplus.xml_14,outage_5_11-r-restore_89_96,1,1.0
30_8ecbplus.xml_4,repair_time_53_59-r-problems_80_88,1,1.0
30_8ecbplus.xml_5,problems_29_37--problem_79_86,1,1.0
30_8ecbplus.xml_9,outage_5_11--restore_89_96,1,1.0
30_8ecbplus.xml_10,capacity_166_174--services_193_201,1,1.0
30_7ecbplus.xml_3,outage_104_110--affecting_111_120,1,1.0
30_7ecbplus.xml_6,outage_41_47-r-terrestrial_break_64_81,1,1.0
30_6ecbplus.xml_2,downtime_19_27-r-problem_106_113,1,1.0
30_6ecbplus.xml_2,downtime_69_77-r-problem_106_113,1,1.0
30_6ecbplus.xml_4,problems_69_77-r-problems_103_111,1,1.0
30_6ecbplus.xml_4,complained_25_35-r-problems_69_77,1,1.0
30_9ecbplus.xml_2,downtime_7_15--scrambling_31_41,1,1.0
30_9ecbplus.xml_2,scrambling_31_41--online_60_66,1,1.0
30_9ecbplus.xml_6,downtime_109_117--problem_169_176,1,1.0
30_9ecbplus.xml_8,scrambling_102_112-r-plans_138_143,1,1.0
30_9ecbplus.xml_8,plans_138_143--connected_168_177,1,1.0
30_9ecbplus.xml_12,working_8_15--restored_49_57,1,1.0
30_9ecbplus.xml_17,outage_5_11--affected_22_30,1,1.0
30_9ecbplus.xml_17,outage_5_11--restore_89_96,1,1.0
30_1ecbplus.xml_2,break_4_9--repaired_64_72,1,1.0
30_1ecbplus.xml_4,repairs_72_79-r-outage_156_162,1,1.0
30_1ecbplus.xml_6,affected_33_41-r-break_49_54,1,1.0
30_10ecbplus.xml_4,restored_91_99-r-outage_162_168,1,1.0
30_10ecbplus.xml_5,affected_150_158-r-outage_166_172,1,1.0
30_10ecbplus.xml_6,problems_29_37--problem_99_106,1,1.0
30_12ecbplus.xml_2,P2P_Control_15_26--Outage_57_63,1,1.0
30_12ecbplus.xml_3,data_link_46_55--downtime_110_118,1,1.0
30_12ecbplus.xml_3,downtime_110_118-r-problem_170_177,1,1.0
30_12ecbplus.xml_4,"contingency_plans_126_143--connected""_168_178",1,1.0
30_12ecbplus.xml_7,caching_solution_28_44--serve_59_64,1,1.0
30_12ecbplus.xml_7,caching_solution_28_44--accessing_90_99,1,1.0
30_3ecbplus.xml_1,cuts_6_10--block_21_26,1,1.0
30_3ecbplus.xml_3,cut_37_40--blocked_62_69,1,1.0
30_3ecbplus.xml_4,cut_98_101--affected_112_120,1,1.0
30_3ecbplus.xml_4,cut_10_13--affected_112_120,1,1.0
30_3ecbplus.xml_9,cable_cut_53_62--affected_71_79,1,1.0
30_3ecbplus.xml_9,problems_23_31-r-cable_cut_53_62,1,1.0
30_4ecbplus.xml_3,damaged_101_108--loss_128_132,1,1.0
30_4ecbplus.xml_4,damaged_71_78--loss_92_96,1,1.0
30_5ecbplus.xml_1,problem_16_23--disrupts_24_32,1,1.0
30_5ecbplus.xml_4,problems_61_69-r-damage_77_83,1,1.0
30_5ecbplus.xml_5,affected_70_78-r-damage_84_90,1,1.0
30_5ecbplus.xml_11,problem_72_79-r-downtime_98_106,1,1.0
30_13ecbplus.xml_4,restored_95_103-r-outage_168_174,1,1.0
30_13ecbplus.xml_4,restored_95_103-r-using_130_135,1,1.0
30_13ecbplus.xml_6,received_16_24--repair_52_58,1,1.0
30_13ecbplus.xml_6,repair_52_58-r-finalized_91_100,1,1.0
30_13ecbplus.xml_6,repair_52_58-r-received_115_123,1,1.0
30_13ecbplus.xml_6,finalized_91_100--received_115_123,1,1.0
30_13ecbplus.xml_6,repair_52_58-r-arrival_133_140,1,1.0
30_13ecbplus.xml_7,factors_105_112--impact_194_200,1,1.0
30_13ecbplus.xml_7,weather_159_166--impact_194_200,1,1.0
30_13ecbplus.xml_7,currents_171_179--impact_194_200,1,1.0
30_13ecbplus.xml_8,problems_29_37--problem_99_106,1,1.0
30_2ecbplus.xml_5,cut_274_277--affecting_280_289,1,1.0
30_2ecbplus.xml_5,cut_181_184--affecting_280_289,1,1.0
37_12ecbplus.xml_1,Earthquake_0_10--Killing_64_71,1,1.0
37_12ecbplus.xml_3,magnitude_-_6_._1_earthquake_2_30--killing_123_130,1,1.0
37_12ecbplus.xml_3,magnitude_-_6_._1_earthquake_2_30--missing_167_174,1,1.0
37_12ecbplus.xml_5,quake_46_51--injured_60_67,1,1.0
37_12ecbplus.xml_5,quake_46_51--damaged_79_86,1,1.0
37_12ecbplus.xml_6,ran_7_10-r-quake_39_44,1,1.0
37_12ecbplus.xml_10,tsunami_4_16--killed_22_28,1,1.0
37_12ecbplus.xml_10,tsunami_4_16-r-quake_109_114,1,1.0
37_12ecbplus.xml_6,quake_141_146--power_outage_160_172,1,1.0
37_13ecbplus.xml_4,earthquake_9_19--damaging_70_78,1,1.0
37_13ecbplus.xml_12,tsunami_49_56--killed_62_68,1,1.0
37_13ecbplus.xml_12,earthquake_17_27--tsunami_49_56,1,1.0
37_14ecbplus.xml_3,earthquake_9_19--killing_66_73,1,1.0
37_14ecbplus.xml_3,earthquake_9_19--missing_117_124,1,1.0
37_14ecbplus.xml_17,earthquake_17_27--tsunami_49_56,1,1.0
37_14ecbplus.xml_17,tsunami_49_56--killed_62_68,1,1.0
37_14ecbplus.xml_11,difficult_38_47-r-traffic_jams_72_84,1,1.0
37_11ecbplus.xml_4,6_._1_-_magnitude_earthquake_9_37--running_150_157,1,1.0
37_11ecbplus.xml_6,ran_7_10-r-quake_81_86,1,1.0
37_11ecbplus.xml_6,in_panic_28_36-r-quake_81_86,1,1.0
37_11ecbplus.xml_8,tsunami_53_60--killed_66_72,1,1.0
37_11ecbplus.xml_8,quake_10_15--tsunami_53_60,1,1.0
37_10ecbplus.xml_3,EARTHQUAKE_3_13--killed_14_20,1,1.0
37_10ecbplus.xml_3,trapped_53_60-r-collapsed_75_84,1,1.0
37_10ecbplus.xml_3,death_toll_170_180-r-disaster_190_198,1,1.0
37_10ecbplus.xml_4,6_._1_-_magnitude_quake_11_34--injured_54_61,1,1.0
37_10ecbplus.xml_4,quake_111_116--tsunami_129_136,1,1.0
37_10ecbplus.xml_4,devastated_93_103-r-tsunami_129_136,1,1.0
37_10ecbplus.xml_5,earthquake_4_14--reduced_15_22,1,1.0
37_10ecbplus.xml_5,earthquake_4_14--landslides_75_85,1,1.0
37_10ecbplus.xml_5,earthquake_4_14--damaged_96_103,1,1.0
37_10ecbplus.xml_6,trapped_52_59-r-collapse_77_85,1,1.0
37_10ecbplus.xml_24,tremor_18_24--killed_48_54,1,1.0
37_10ecbplus.xml_24,tsunami_35_42--killed_48_54,1,1.0
37_10ecbplus.xml_24,tremor_18_24--tsunami_35_42,1,1.0
37_10ecbplus.xml_25,8_._6_-_magnitude_quake_22_45--tsunami_alert_118_131,1,1.0
37_5ecbplus.xml_3,6_._1_-_magnitude_earthquake_9_37--collapse_116_124,1,1.0
37_5ecbplus.xml_3,6_._1_-_magnitude_earthquake_9_37--injuring_129_137,1,1.0
37_5ecbplus.xml_8,ran_12_15-r-quake_86_91,1,1.0
37_5ecbplus.xml_8,in_panic_33_41-r-quake_86_91,1,1.0
37_5ecbplus.xml_9,quake_10_15--tsunami_53_60,1,1.0
37_5ecbplus.xml_9,tsunami_53_60--killed_66_72,1,1.0
37_5ecbplus.xml_1,injured_7_14-r-6_._1_-_magnitude_quake_18_41,1,1.0
37_2ecbplus.xml_3,6_._1_-_magnitude_earthquake_11_39--killing_91_98,1,1.0
37_2ecbplus.xml_3,6_._1_-_magnitude_earthquake_11_39--injuring_125_133,1,1.0
37_2ecbplus.xml_11,6_._4_-_magnitude_quake_14_37--killing_80_87,1,1.0
37_2ecbplus.xml_13,quake_9_14--tsunami_55_62,1,1.0
37_2ecbplus.xml_13,tsunami_55_62--killed_68_74,1,1.0
37_2ecbplus.xml_7,difficult_215_224-r-traffic_jams_249_261,1,1.0
37_2ecbplus.xml_12,8_._7_-_magnitude_earthquake_3_31--tsunami_alerts_120_134,1,1.0
37_3ecbplus.xml_3,6_._1_magnitude_earthquake_71_97--dead_127_131,1,1.0
37_3ecbplus.xml_3,6_._1_magnitude_earthquake_71_97--injured_145_152,1,1.0
37_3ecbplus.xml_7,quake_4_9--evacuated_72_81,1,1.0
37_3ecbplus.xml_7,quake_4_9--landslides_25_35,1,1.0
37_3ecbplus.xml_14,damaged_24_31-r-quake_190_195,1,1.0
37_3ecbplus.xml_14,fell_onto_48_57-r-quake_190_195,1,1.0
37_3ecbplus.xml_19,magnitude_-_9_._1_earthquake_12_40--tsunami_62_69,1,1.0
37_3ecbplus.xml_19,tsunami_62_69--killed_75_81,1,1.0
37_3ecbplus.xml_1,injured_44_51--6_._1_magnitude_quake_55_76,1,1.0
37_3ecbplus.xml_1,dead_26_30-r-6_._1_magnitude_quake_55_76,1,1.0
37_3ecbplus.xml_3,rescue_operations_32_49-r-6_._1_magnitude_earthquake_71_97,1,1.0
37_3ecbplus.xml_15,difficult_38_47-r-traffic_jams_72_84,1,1.0
37_4ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--killed_84_90,1,1.0
37_4ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--injured_101_108,1,1.0
37_4ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--destroyed_120_129,1,1.0
37_4ecbplus.xml_3,quake_187_192--tsunami_205_212,1,1.0
37_4ecbplus.xml_3,devastated_169_179-r-tsunami_205_212,1,1.0
37_4ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--panic_151_156,1,1.0
37_4ecbplus.xml_15,tremor_18_24--tsunami_35_42,1,1.0
37_4ecbplus.xml_15,tsunami_35_42--killed_48_54,1,1.0
37_4ecbplus.xml_18,major_earthquake_22_38--killed_67_73,1,1.0
37_4ecbplus.xml_1,dead_23_27-r-6_._1_-_magnitude_earthquake_31_59,1,1.0
37_4ecbplus.xml_1,injured_7_14-r-6_._1_-_magnitude_earthquake_31_59,1,1.0
37_6ecbplus.xml_2,rescue_operation_15_31-r-earthquake_45_55,1,1.0
37_6ecbplus.xml_3,6_._1_magnitude_earthquake_40_66--flattening_99_109,1,1.0
37_6ecbplus.xml_3,6_._1_magnitude_earthquake_40_66--landslides_129_139,1,1.0
37_6ecbplus.xml_4,killed_38_44-r-quake_78_83,1,1.0
37_6ecbplus.xml_4,injured_63_70-r-quake_78_83,1,1.0
37_6ecbplus.xml_5,killed_34_40-r-collapsed_83_92,1,1.0
37_6ecbplus.xml_5,trapped_48_55-r-collapsed_83_92,1,1.0
37_6ecbplus.xml_15,magnitude_9_._1_quake_12_33--tsunami_60_67,1,1.0
37_6ecbplus.xml_15,tsunami_60_67--killed_73_79,1,1.0
37_6ecbplus.xml_3,Rescue_operations_0_17-r-6_._1_magnitude_earthquake_40_66,1,1.0
37_1ecbplus.xml_3,earthquake_11_21--landslides_83_93,1,1.0
37_1ecbplus.xml_3,earthquake_11_21--flattened_51_60,1,1.0
37_1ecbplus.xml_3,earthquake_11_21--killing_104_111,1,1.0
37_1ecbplus.xml_3,earthquake_11_21--injuring_137_145,1,1.0
37_1ecbplus.xml_3,quake_183_188--tsunami_201_208,1,1.0
37_1ecbplus.xml_3,devastated_165_175-r-tsunami_201_208,1,1.0
37_1ecbplus.xml_5,It_0_2--destroyed_3_12,1,1.0
37_1ecbplus.xml_23,tremor_18_24--tsunami_35_42,1,1.0
37_1ecbplus.xml_23,tsunami_35_42--killed_48_54,1,1.0
37_1ecbplus.xml_25,died_12_16-r-quake_55_60,1,1.0
37_1ecbplus.xml_25,injured_32_39-r-quake_55_60,1,1.0
37_1ecbplus.xml_25,died_12_16-r-aftershocks_75_86,1,1.0
37_1ecbplus.xml_25,injured_32_39-r-aftershocks_75_86,1,1.0
37_1ecbplus.xml_26,earthquake_26_36--killed_65_71,1,1.0
37_1ecbplus.xml_1,injured_19_26-r-Indonesia_quake_30_45,1,1.0
37_1ecbplus.xml_1,dead_5_9-r-Indonesia_quake_30_45,1,1.0
37_1ecbplus.xml_24,quake_40_45--tsunami_alert_118_131,1,1.0
37_9ecbplus.xml_3,quake_199_204--tsunami_217_224,1,1.0
37_9ecbplus.xml_3,devastated_181_191-r-tsunami_217_224,1,1.0
37_9ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--killed_84_90,1,1.0
37_9ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--injured_113_120,1,1.0
37_9ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--destroyed_132_141,1,1.0
37_9ecbplus.xml_3,6_._1_-_magnitude_earthquake_2_30--panic_163_168,1,1.0
37_9ecbplus.xml_1,injured_7_14-r-6_._1_-_magnitude_quake_18_41,1,1.0
37_8ecbplus.xml_1,6_._1_magnitude_earthquake_9_35--injures_36_43,1,1.0
37_8ecbplus.xml_7,quake_4_9--shaken_26_32,1,1.0
37_8ecbplus.xml_11,hit_9_12-r-tsunami_71_78,1,1.0
37_8ecbplus.xml_11,tsunami_71_78--killing_89_96,1,1.0
37_8ecbplus.xml_11,"""Boxing_Day""_earthquake_43_66--killing_89_96",1,1.0
37_8ecbplus.xml_9,difficult_36_45-r-traffic_jams_70_82,1,1.0
37_8ecbplus.xml_11,"hit_9_12-r-""Boxing_Day""_earthquake_43_66",1,1.0
37_7ecbplus.xml_2,earthquake_9_19--injures_20_27,1,1.0
37_7ecbplus.xml_9,quake_4_9--shaken_26_32,1,1.0
37_7ecbplus.xml_14,hit_9_12-r-tsunami_69_76,1,1.0
37_7ecbplus.xml_14,tsunami_69_76--killing_87_94,1,1.0
37_7ecbplus.xml_14,Boxing_Day_earthquake_43_64--killing_87_94,1,1.0
37_7ecbplus.xml_3,injured_21_28-r-6_._1_magnitude_earthquake_61_87,1,1.0
37_7ecbplus.xml_3,destroyed_43_52-r-6_._1_magnitude_earthquake_61_87,1,1.0
37_7ecbplus.xml_12,difficult_36_45-r-traffic_jams_70_82,1,1.0
37_7ecbplus.xml_14,hit_9_12-r-Boxing_Day_earthquake_43_64,1,1.0
41_7ecbplus.xml_3,bombed_48_54--tensions_133_141,1,1.0
41_8ecbplus.xml_3,crossed_29_36--dropped_87_94,1,1.0
41_8ecbplus.xml_13,dropped_200_207--casualties_232_242,1,1.0
41_8ecbplus.xml_19,fled_43_47--living_70_76,1,1.0
41_8ecbplus.xml_19,fled_43_47-r-violence_48_56,1,1.0
41_9ecbplus.xml_4,fled_107_111-r-fighting_122_130,1,1.0
41_9ecbplus.xml_6,bombing_4_11-r-tensions_44_52,1,1.0
41_6ecbplus.xml_10,dropped_55_62--hitting_111_118,1,1.0
41_6ecbplus.xml_10,dropped_55_62--crossed_202_209,1,1.0
41_4ecbplus.xml_4,dropped_16_23--landed_56_62,1,1.0
41_4ecbplus.xml_5,landed_18_24--detonated_47_56,1,1.0
41_4ecbplus.xml_6,landed_10_16--explode_102_109,1,1.0
41_4ecbplus.xml_8,casualties_29_39-r-bombing_84_91,1,1.0
41_4ecbplus.xml_8,fatalities_43_53-r-bombing_84_91,1,1.0
41_3ecbplus.xml_3,condemned_30_39-r-bombardment_62_73,1,1.0
41_3ecbplus.xml_12,circled_32_39--launching_47_56,1,1.0
41_3ecbplus.xml_13,dropped_16_23--exploded_40_48,1,1.0
41_3ecbplus.xml_12,circled_32_39--two_bombing_raids_57_74,1,1.0
41_2ecbplus.xml_3,condemned_41_50-r-bombing_62_69,1,1.0
41_2ecbplus.xml_3,sheltering_113_123-r-fleeing_153_160,1,1.0
41_2ecbplus.xml_3,bombing_62_69-r-conflict_166_174,1,1.0
41_2ecbplus.xml_3,fleeing_153_160-r-conflict_166_174,1,1.0
41_2ecbplus.xml_8,concerned_22_31-r-tensions_50_58,1,1.0
41_2ecbplus.xml_8,uprooted_162_170-r-fighting_197_205,1,1.0
41_2ecbplus.xml_1,condemns_6_14-r-air_attack_15_25,1,1.0
41_5ecbplus.xml_3,bombed_48_54--threatening_109_120,1,1.0
41_5ecbplus.xml_3,bombed_48_54--tensions_130_138,1,1.0
41_10ecbplus.xml_1,warns_12_17-r-bombs_37_42,1,1.0
41_10ecbplus.xml_2,crossed_29_36--dropped_87_94,1,1.0
41_10ecbplus.xml_4,violence_4_12-r-bombings_107_115,1,1.0
41_10ecbplus.xml_4,attack_168_174--condemnation_196_208,1,1.0
41_10ecbplus.xml_12,dropped_200_207--casualties_232_242,1,1.0
24_7ecbplus.xml_3,rammed_9_15--smashing_87_95,1,1.0
24_7ecbplus.xml_3,smashing_87_95--making_off_116_126,1,1.0
24_8ecbplus.xml_3,smashing_86_94--stealing_115_123,1,1.0
24_8ecbplus.xml_3,rammed_9_15--smashing_86_94,1,1.0
24_8ecbplus.xml_5,drove_38_43--grabbing_124_132,1,1.0
24_8ecbplus.xml_5,setting_fire_167_179--escaping_199_207,1,1.0
24_1ecbplus.xml_2,rammed_9_15--smashing_86_94,1,1.0
24_1ecbplus.xml_4,drove_66_71--grabbed_154_161,1,1.0
24_1ecbplus.xml_2,smashing_86_94--making_off_115_125,1,1.0
24_9ecbplus.xml_2,smash_2_7--grab_16_20,1,1.0
24_9ecbplus.xml_2,grab_16_20--make_off_64_72,1,1.0
24_9ecbplus.xml_4,set_fire_147_155--making_off_169_179,1,1.0
24_6ecbplus.xml_1,Stolen_18_24--Raid_39_43,1,1.0
24_6ecbplus.xml_3,smash_9_14--fleeing_55_62,1,1.0
24_6ecbplus.xml_3,smash_9_14--heist_115_120,1,1.0
24_6ecbplus.xml_3,fleeing_55_62--heist_115_120,1,1.0
24_6ecbplus.xml_4,stolen_46_52--heist_62_67,1,1.0
24_6ecbplus.xml_5,drove_9_14--making_off_90_100,1,1.0
24_4ecbplus.xml_2,thefts_14_20-r-ram_31_34,1,1.0
24_4ecbplus.xml_3,investigating_18_31-r-robbery_51_58,1,1.0
24_3ecbplus.xml_2,smash_2_7--make_off_64_72,1,1.0
24_3ecbplus.xml_2,grab_16_20--make_off_64_72,1,1.0
24_3ecbplus.xml_4,reversed_107_115--making_off_169_179,1,1.0
24_3ecbplus.xml_4,set_fire_147_155--making_off_169_179,1,1.0
24_2ecbplus.xml_2,heist_50_55-r-smashing_97_105,1,1.0
24_2ecbplus.xml_2,pulled_off_8_18-r-smashing_97_105,1,1.0
24_2ecbplus.xml_5,drove_29_34--grabbed_102_109,1,1.0
24_5ecbplus.xml_5,rammed_9_15--smashing_88_96,1,1.0
24_5ecbplus.xml_7,drove_66_71--grabbed_154_161,1,1.0
24_5ecbplus.xml_4,robbery_138_145-r-making_off_148_158,1,1.0
24_5ecbplus.xml_4,ploughed_14_22--making_off_148_158,1,1.0
24_5ecbplus.xml_5,smashing_88_96--making_off_117_127,1,1.0
24_11ecbplus.xml_2,Stolen_18_24-r-Raid_39_43,1,1.0
24_11ecbplus.xml_3,stolen_46_52-r-heist_62_67,1,1.0
24_11ecbplus.xml_4,drove_9_14--making_off_90_100,1,1.0
24_10ecbplus.xml_2,crash_8_13--grabbing_31_39,1,1.0
24_10ecbplus.xml_3,rammed_9_15--smashing_88_96,1,1.0
24_10ecbplus.xml_5,drove_66_71--grabbed_154_161,1,1.0
24_10ecbplus.xml_3,smashing_88_96--making_off_117_127,1,1.0
23_2ecbplus.xml_1,killed_13_19-r-falls_31_36,1,1.0
23_2ecbplus.xml_3,recovered_43_52-r-death_99_104,1,1.0
23_2ecbplus.xml_3,fall_87_91--death_99_104,1,1.0
23_2ecbplus.xml_15,died_49_53-r-falling_60_67,1,1.0
23_11ecbplus.xml_1,Killed_30_36-r-Fall_40_44,1,1.0
23_11ecbplus.xml_4,killed_23_29-r-falling_36_43,1,1.0
23_11ecbplus.xml_4,falling_36_43-r-climbing_67_75,1,1.0
23_11ecbplus.xml_12,died_65_69-r-fell_90_94,1,1.0
23_11ecbplus.xml_12,slipped_78_85--fell_90_94,1,1.0
23_11ecbplus.xml_13,walking_97_104--fell_122_126,1,1.0
23_5ecbplus.xml_3,fallen_22_28--death_46_51,1,1.0
23_5ecbplus.xml_4,died_22_26-r-climbing_33_41,1,1.0
23_5ecbplus.xml_13,killed_68_74-r-falling_94_101,1,1.0
23_5ecbplus.xml_13,slipping_81_89--falling_94_101,1,1.0
23_5ecbplus.xml_14,walking_93_100--fell_118_122,1,1.0
23_4ecbplus.xml_2,fall_30_34--deaths_44_50,1,1.0
23_4ecbplus.xml_3,fallen_44_50--deaths_60_66,1,1.0
23_4ecbplus.xml_6,died_41_45-r-falling_65_72,1,1.0
23_4ecbplus.xml_6,slipping_52_60--falling_65_72,1,1.0
